sid,family_id,class_name,y,exec_bytes,first_stop_offset,region_bytes,near_empty,whole_body,no_stop,stop_at_final_byte,feature_nnz,feature_l1,features_finite,oof_score_first_stop_full
ethereum:0x65b712f8d008fb1f45bd266d38684872b452ee12,F00799,benign_cleared,0,2087,72.0,73,False,False,False,False,79,154.1292266845703,True,0.00010005589865613729
ethereum:0x2bfc586a555bfd792b9a8b0936277b515cf45773,F00973,benign_cleared,0,2703,83.0,84,False,False,False,False,80,175.29696655273438,True,4.5422293624142185e-05
ethereum:0xdb2efe50c9edb3220c45da6b1b1868f45de6d2e8,F00861,benign_cleared,0,1136,,1136,False,True,True,False,408,2254.134765625,True,0.0005331180873326957
ethereum:0x7a68631b958b8bc6bacc9656ad8b06a71cfdba48,F00824,benign_cleared,0,16126,94.0,95,False,False,False,False,47,189.82923889160156,True,0.0001365825009997934
ethereum:0xf36932b6e2637eedae3af135c42a6783c34d79cf,F00974,benign_cleared,0,1440,39.0,40,False,False,False,False,45,84.19444274902344,True,0.0005393403116613626
ethereum:0x58ab3381fd9a28eb3f5805c25932102c395e59c3,F00723,benign_cleared,0,2662,62.0,63,False,False,False,False,47,129.5126190185547,True,9.834732918534428e-05
ethereum:0xcc0c946eecf01a4bc76bc333ea74ceb04756f17b,F00976,benign_cleared,0,3834,15.0,16,True,False,False,False,22,35.6136360168457,True,5.316484021022916e-05
ethereum:0x0a1b21fc04569b57a02b5b0f1599decfd35466ea,F00977,benign_cleared,0,639,72.0,73,False,False,False,False,79,154.1292266845703,True,0.00010813284461619332
ethereum:0x000000009b1d0af20d8c6d0a44e162d11f9b8f00,F00669,benign_cleared,0,16382,20.0,21,False,False,False,False,27,46.82856750488281,True,9.741545363795012e-05
ethereum:0xd9ade0b1ef348f27c67da387a909f97040690a8d,F00751,benign_cleared,0,1118,523.0,524,False,False,False,False,259,939.6472778320312,True,0.010592309758067131
ethereum:0x6ce3086c89e8a547f74c8354442bf975cd7ec34d,F00850,benign_cleared,0,1846,88.0,89,False,False,False,False,57,181.5500030517578,True,0.0006826784810982645
ethereum:0xc0333d58940cebe8835efc47b16b657e4f95c88c,F00978,benign_cleared,0,1695,40.0,41,False,False,False,False,44,86.15833282470703,True,0.0001539416698506102
ethereum:0xc96c6b7c729ef97296c7e057504e34397dc6ae50,F00979,benign_cleared,0,4525,132.0,133,False,False,False,False,53,262.8772888183594,True,0.0008334530284628272
ethereum:0xb7915180f02ba2adc68be13ed3990bd6d3b06bf0,F00815,benign_cleared,0,3981,83.0,84,False,False,False,False,48,169.7620391845703,True,0.00017325776570942253
ethereum:0x17c11fddadac2b341f2455afe988fec4c3ba26e3,F00980,benign_cleared,0,8299,270.0,271,False,False,False,False,53,528.172607421875,True,0.0003497613943181932
ethereum:0x985659ac391261ce98381befc8fbe876043443bf,F00981,benign_cleared,0,55,49.0,50,False,False,False,False,75,108.35270690917969,True,0.013498073443770409
ethereum:0xfe204af3612bb056def6e3ac4ad74e3ab7567395,F00850,benign_cleared,0,2135,99.0,100,False,False,False,False,57,202.62692260742188,True,0.0011393092572689056
ethereum:0x9981794b239cfaf62e7394e511ef9fc1e0fb19dd,F00982,benign_cleared,0,7655,165.0,166,False,False,False,False,54,327.0395812988281,True,0.00016571897140238434
ethereum:0x20bc20b274c5b9e258653f828b34c1286ecf869d,F00664,benign_cleared,0,2367,,2367,False,True,True,False,454,4631.89453125,True,8.965590677689761e-05
ethereum:0xb15bed8fc30d3e82672bf7cd75417b414983934b,F00983,benign_cleared,0,7660,219.0,220,False,False,False,False,55,430.09259033203125,True,0.0004989984445273876
ethereum:0x4f2df7d5ee734183e9c52d9e98dddfdfd93d111a,F00984,benign_cleared,0,9751,441.0,442,False,False,False,False,106,810.6630859375,True,0.014006167650222778
ethereum:0xb369994b6b4261abfcda8eb206da8b1ec7c9c600,F00152,benign_cleared,0,1568,71.0,72,False,False,False,False,70,150.32858276367188,True,0.00024140604364220053
ethereum:0x1043cfd2beeafe47b33ace1d1852269e0f080e90,F00693,benign_cleared,0,935,38.0,39,False,False,False,False,46,83.11000061035156,True,0.00013606318680103868
ethereum:0x831e3dbdc5b8a95b8a33b6d2ecb439b631a95215,F00985,benign_cleared,0,3173,62.0,63,False,False,False,False,40,125.7016372680664,True,0.001024704659357667
ethereum:0x30c10f611c67cd4a465c7377a19f6c7f9f3c65ef,F00986,benign_cleared,0,2769,131.0,132,False,False,False,False,91,272.20831298828125,True,8.976172830443829e-05
ethereum:0x4abff16c84b989b209db624d3fbef53370032f26,F00987,benign_cleared,0,1532,259.0,260,False,False,False,False,112,472.7763977050781,True,0.0012447128538042307
ethereum:0xc92f3d4d505954cf3fb6e81f949007c7ddc11ffe,F00823,benign_cleared,0,4527,121.0,122,False,False,False,False,53,241.91937255859375,True,0.0002211161918239668
ethereum:0xc780a048b13222d36fe944c079bb6bed8c19a61f,F00805,benign_cleared,0,879,68.0,69,False,False,False,False,66,146.11337280273438,True,9.95732334558852e-05
ethereum:0x00000000bebedb7c30ee418158e26e31a5a8f3e2,F00988,benign_cleared,0,990,61.0,62,False,False,False,False,47,126.56560516357422,True,4.7224104491760954e-05
ethereum:0xfe5b26e29f672081b57501463def09c7954798b0,F00989,benign_cleared,0,233,38.0,39,False,False,False,False,50,87.77777099609375,True,0.0013017778983339667
ethereum:0x02e34e8c40a2a80ab96453455c1c6452317abfe6,F00990,benign_cleared,0,6612,28.0,29,False,False,False,False,38,62.6727294921875,True,8.017473010113463e-05
ethereum:0x52999d62f0f63979634abf0ba3c0b2629515e91d,F00991,benign_cleared,0,1540,259.0,260,False,False,False,False,113,472.7763977050781,True,0.00366408284753561
ethereum:0x5a904049c58d01cb06ba217a7006edca9304ae0e,F00992,benign_cleared,0,1574,,1574,False,True,True,False,348,2884.84228515625,True,0.0005749398260377347
ethereum:0x8864833793e8186c04cd91e40be3aff6cfd81302,F00736,benign_cleared,0,2131,40.0,41,False,False,False,False,44,86.15833282470703,True,0.00032329250825569034
ethereum:0x65e563fe912553840da41fd45a88a85ed6f1263b,F00889,benign_cleared,0,3887,86.0,87,False,False,False,False,79,181.1959686279297,True,9.350581967737526e-05
ethereum:0xc1c1e18accec66ce640633d638102b3efba4d596,F00799,benign_cleared,0,2064,72.0,73,False,False,False,False,78,154.1292266845703,True,5.206375863053836e-05
ethereum:0x0c338ca25585035142a9a0a1eeeba267256f281f,F00671,benign_cleared,0,16382,20.0,21,False,False,False,False,27,46.82856750488281,True,3.0124834665912203e-05
ethereum:0xed19005884e2d5ea58a2e41c04c6e2e7921e42fc,F00994,benign_cleared,0,2275,49.0,50,False,False,False,False,48,104.36666870117188,True,0.00015458535926882178
ethereum:0xa3a50b5ec1f03668742605c9746ccfaa077621b5,F00995,benign_cleared,0,43,41.0,42,False,False,False,False,40,79.06578826904297,True,0.000778774730861187
ethereum:0xcd3ca48e3dca2d5b5969a4fa490e9b569be90aba,F00893,benign_cleared,0,580,311.0,312,False,False,False,False,135,569.66796875,True,0.048473961651325226
ethereum:0x1654caaca4ab1bd7c84a62eb713d226662190002,F00996,benign_cleared,0,1125,83.0,84,False,False,False,False,80,175.29696655273438,True,5.4799107601866126e-05
ethereum:0x87bdb776dcf85ee4332212edfe6e7904ff1dfd28,F00850,benign_cleared,0,1846,88.0,89,False,False,False,False,57,181.5500030517578,True,0.0006826784810982645
ethereum:0x75506f85ea68cb043f7ed4e071b83b99b5d58053,F00997,benign_cleared,0,418,54.0,55,False,False,False,False,61,118.17839050292969,True,0.00017655329429544508
ethereum:0x00d1c234c70a89dd08e3aa52fde4e8cb66179cb5,F00998,benign_cleared,0,4241,21.0,22,False,False,False,False,28,48.80000305175781,True,7.357337744906545e-05
ethereum:0x7b5a9c237383dab73486294e86b7c109f4a77713,F00759,benign_cleared,0,1231,,1231,False,True,True,False,350,2090.748291015625,True,0.00102649861946702
ethereum:0x4c136ac1882a44ac4faeadc38980e257eda369f2,F00850,benign_cleared,0,1846,88.0,89,False,False,False,False,57,181.5500030517578,True,0.0006826784810982645
ethereum:0xa1b0277a9e51f465e3c0a463addf74a2425c1d60,F00999,benign_cleared,0,7099,117.0,118,False,False,False,False,55,234.8380126953125,True,0.0010345436166971922
ethereum:0x9ecf82de6002816b9b94087ce59fd9b38c6e9ed5,F00799,benign_cleared,0,2209,72.0,73,False,False,False,False,79,154.1292266845703,True,0.00010005589865613729
ethereum:0x39213138a7e0c1cf42b1184d559f4b1b168c007e,F01000,benign_cleared,0,82,76.0,77,False,False,False,False,84,148.03713989257812,True,0.003085074946284294
ethereum:0x9520597d851a12b6e479f381c68ea0f56e2a086a,F00740,benign_cleared,0,2590,68.0,69,False,False,False,False,62,145.2523651123047,True,0.000562352011911571
ethereum:0x533d5b723d6da062609a1554fcf0d729dc90ae6c,F01001,benign_cleared,0,131,69.0,70,False,False,False,False,74,133.0664520263672,True,0.002388979308307171
ethereum:0x28f798c95913f4323c63d419fd0dea3b4b73decb,F00865,benign_cleared,0,411,65.0,66,False,False,False,False,63,139.3809356689453,True,0.001029720064252615
ethereum:0x23e5f9c457a69ce776d20a8fe812a6701d66fce8,F01002,benign_cleared,0,5860,193.0,194,False,False,False,False,56,384.07843017578125,True,0.0011628911597654223
ethereum:0x39e44fba9b86e3603151637d6b8f4576b1bb4fbc,F01003,benign_cleared,0,1389,79.0,80,False,False,False,False,45,161.80357360839844,True,0.0005483036511577666
ethereum:0x34ffa7e96eb590d1e5813717e237414995f18632,F01004,benign_cleared,0,2029,71.0,72,False,False,False,False,69,149.32858276367188,True,0.0001444152439944446
ethereum:0xbcbf09d9fbe5f3d2470a3cd94338150ddba48999,F00874,benign_cleared,0,3786,83.0,84,False,False,False,False,80,175.29696655273438,True,7.153516344260424e-05
ethereum:0xcab0ed6f4191e2a54afbdf24f889cfcf45e895ee,F01005,benign_cleared,0,234,49.0,50,False,False,False,False,61,112.67839050292969,True,0.0001882931828731671
ethereum:0x16b7cd1f23accad7ae48ec46257bd64ea612fcee,F01006,benign_cleared,0,2674,330.0,331,False,False,False,False,111,617.3980102539062,True,0.0013145455159246922
ethereum:0xf432ad0ec1b1531d88252075e543c194f50404e8,F01007,benign_cleared,0,8616,143.0,144,False,False,False,False,53,283.9880676269531,True,0.00020781175408046693
ethereum:0x1dba3d3bfc025c9e5f4f1b7eba7480beae97cfdf,F00850,benign_cleared,0,1846,88.0,89,False,False,False,False,57,181.5500030517578,True,0.0006826784810982645
ethereum:0xa6207dac6761033c9e5f388c38af355375dff3dd,F01008,benign_cleared,0,1876,35.0,36,False,False,False,False,43,77.20453643798828,True,0.0005974503583274782
ethereum:0xbf075a95bf445328cccd9ed8a16a6aedfcecf582,F01009,benign_cleared,0,15236,515.0,516,False,False,False,False,109,894.551513671875,True,0.016064299270510674
ethereum:0x80b7c2547900f8767521bac230d114af2dd708fb,F01010,benign_cleared,0,82,76.0,77,False,False,False,False,84,148.03713989257812,True,0.0032077895011752844
ethereum:0xeaf663a2aed3c9d73f5c484471c5f658a2fb1496,F01011,benign_cleared,0,2136,51.0,52,False,False,False,False,47,108.26667022705078,True,0.00010960114741465077
ethereum:0x0bee3bdcb865ede0080d2d20bf37c5fb4c5a69ff,F01012,benign_cleared,0,110,49.0,50,False,False,False,False,61,112.67839050292969,True,0.00045651820255443454
ethereum:0x962931c0ef665aa769d50ed96b03fc9d0cffa10f,F01013,benign_cleared,0,410,55.0,56,False,False,False,False,51,117.34615325927734,True,0.0009125263313762844
ethereum:0xff26b51fb5a6420453f362e26dc5e3d5adbfa208,F00041,benign_cleared,0,4590,57.0,58,False,False,False,False,45,119.60416412353516,True,0.00017465405107941478
ethereum:0xb3173ace7c88bb264428df85f97d7bd2afa14000,F01014,benign_cleared,0,4055,84.0,85,False,False,False,False,40,167.86593627929688,True,0.001988249132409692
ethereum:0x3f0547afa543ea7477db8385fbd50e9ed254c64d,F01015,benign_cleared,0,1622,50.0,51,False,False,False,False,47,105.41378784179688,True,0.00021774468768853694
ethereum:0x53e30572162f147d47db796a54bf553e66ed154b,F01016,benign_cleared,0,9,,9,True,True,True,False,17,23.28571319580078,True,0.0002993345551658422
ethereum:0x293b8040f8b641f393d39cdf7904543c295c5015,F00987,benign_cleared,0,1532,259.0,260,False,False,False,False,112,472.7763977050781,True,0.0012447128538042307
ethereum:0xf5432893d99572e475b2624ba89aed79e2e0302c,F00075,benign_cleared,0,1561,72.0,73,False,False,False,False,79,154.1292266845703,True,0.00010813284461619332
ethereum:0x024ddb4d6ee89df0e745e14565c3400392716f5b,F01017,benign_cleared,0,177,70.0,71,False,False,False,False,29,107.73332977294922,True,0.0007770878728479147
ethereum:0x80296ff8d1ed46f8e3c7992664d13b833504c2bb,F00672,benign_cleared,0,9399,252.0,253,False,False,False,False,55,493.131103515625,True,0.0002764113014563918
ethereum:0x0178070d088c235e1dc2696d257f90b3ded475a3,F01018,benign_cleared,0,14891,36.0,37,False,False,False,False,46,80.95603942871094,True,0.0002506659657228738
ethereum:0x2e4b7294b5efe3601570ed1c7a69263e92b9eae9,F00075,benign_cleared,0,1561,72.0,73,False,False,False,False,79,154.1292266845703,True,0.00010813284461619332
ethereum:0xbe0839f8f6b50a7814dfec71b22b5a9c156b1809,F01020,benign_cleared,0,307,38.0,39,False,False,False,False,46,83.11000061035156,True,0.00019455066649243236
ethereum:0xbba6242c75de0360bd0d9ca79a7c1d35ad70400c,F00850,benign_cleared,0,1846,88.0,89,False,False,False,False,57,181.5500030517578,True,0.0006826784810982645
ethereum:0xcb04145d25b580f695a1c889ff5088a8c03eefdf,F00691,benign_cleared,0,2073,50.0,51,False,False,False,False,47,105.41378784179688,True,0.00021774468768853694
ethereum:0x3c2aa6dff2e273e8e3bf807f3e2c7c02093c85bb,F01021,benign_cleared,0,1834,110.0,111,False,False,False,False,53,220.8756103515625,True,0.00035591298365034163
ethereum:0x686ba6cfeceebed2fe1e58424a9984098b38e87b,F00850,benign_cleared,0,1846,88.0,89,False,False,False,False,57,181.5500030517578,True,0.0006826784810982645
ethereum:0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,F01023,benign_cleared,0,4337,490.0,491,False,False,False,False,197,954.9324340820312,True,0.001965669682249427
ethereum:0x0000fb7702036ff9f76044a501ac1aa74cbab16b,F00864,benign_cleared,0,7314,31.0,32,False,False,False,False,38,69.0,True,0.9308731555938721
ethereum:0x137a89540cea60140b6a6094ce5118b3fefef10f,F00815,benign_cleared,0,3425,72.0,73,False,False,False,False,47,147.67694091796875,True,0.00015055089897941798
ethereum:0x3a62ff6a8b5063c50b9873bd609bb35935f420ff,F01024,benign_cleared,0,4013,260.0,261,False,False,False,False,91,529.30126953125,True,0.00015688853454776108
ethereum:0xe6cae83bde06e4c305530e199d7217f42808555b,F00707,benign_cleared,0,3586,16.0,17,True,False,False,False,26,38.66666793823242,True,0.00018758588703349233
ethereum:0x3e92ca8fe79fb2fa1053ea269e1b315966d00ba1,F00684,benign_cleared,0,1990,39.0,40,False,False,False,False,45,84.19444274902344,True,0.0005393403116613626
ethereum:0x65be99c2d02749d40471546e1b406d9b6fae9381,F01025,benign_cleared,0,852,25.0,26,False,False,False,False,36,58.7684211730957,True,5.429267912404612e-05
ethereum:0x08cac6558812a2fddd61c14b0dfb15b7ff00c09e,F00870,benign_cleared,0,1068,40.0,41,False,False,False,False,45,87.04000091552734,True,9.240835788659751e-05
ethereum:0xa198bdadafc0eca3156a856726f827bad706236e,F01026,benign_cleared,0,2370,117.0,118,False,False,False,False,81,242.49368286132812,True,0.00012398949183989316
ethereum:0xd28fa30a9fbd587169d9d4b79bbe903a5c712122,F00704,benign_cleared,0,2024,127.0,128,False,False,False,False,94,264.27117919921875,True,0.00013847442460246384
ethereum:0x0d72bb1bbe4e8c8522349dc2a0b5b6c4664684a5,F01027,benign_cleared,0,1921,49.0,50,False,False,False,False,48,104.36666870117188,True,0.00018835047376342118
ethereum:0xcd1e3135aba1aa77c96cfffe8df680bc01d37bf6,F00684,benign_cleared,0,1990,39.0,40,False,False,False,False,45,84.19444274902344,True,0.0005393403116613626
ethereum:0xdc4fea7560223f70f7afbf7b6d3ee04f5e526edd,F01028,benign_cleared,0,965,39.0,40,False,False,False,False,45,84.19444274902344,True,0.00022771934163756669
ethereum:0x7785a22facd31db653ba4928f1d5b81d093f0b2f,F00705,benign_cleared,0,1748,46.0,47,False,False,False,False,45,98.44444274902344,True,0.0002734556037466973
ethereum:0xaa56ae79d975407767f9639a34f81ac0da5d1f29,F00684,benign_cleared,0,1990,39.0,40,False,False,False,False,45,84.19444274902344,True,0.0005393403116613626
ethereum:0x1e5ff4e14241b7da351ad6b61e5faafa8b6efb06,F00776,benign_cleared,0,1221,30.0,31,False,False,False,False,33,65.06944274902344,True,0.001473172684200108
ethereum:0xab3df0c2325233228342e76c93d93fe4b34edb8a,F01029,benign_cleared,0,415,18.0,19,True,False,False,False,24,42.14545440673828,True,0.0006675110198557377
ethereum:0x928f01a62d7783ee69415e49492d41e4e94b9d99,F00850,benign_cleared,0,1846,88.0,89,False,False,False,False,57,181.5500030517578,True,0.0006826784810982645
ethereum:0xc0696b3b519ece3bec711eef4a4d87a6869e9765,F01030,benign_cleared,0,3914,83.0,84,False,False,False,False,48,169.7620391845703,True,0.00017325776570942253
ethereum:0x639038635fa199dbbc60459d096affeb8b2b3c32,F00861,benign_cleared,0,1096,,1096,False,True,True,False,405,2174.13525390625,True,0.0005538677214644849
ethereum:0x4a23b165f2f07b6226097f7ea92e104c04734250,F01011,benign_cleared,0,2200,51.0,52,False,False,False,False,47,108.26667022705078,True,0.00010960114741465077
ethereum:0x1d8919aef317c18afd2262c8a40743952d502674,F01031,benign_cleared,0,2339,51.0,52,False,False,False,False,46,107.36494445800781,True,0.00010479790216777474
ethereum:0xd68d0be5ad76cec24baad1cedfbb7accb0a416af,F00038,benign_cleared,0,3171,82.0,83,False,False,False,False,70,171.46249389648438,True,0.0001504015235695988
ethereum:0x3b41ff336fa380b3d8dd84535eb399c52a0cea47,F01032,benign_cleared,0,255,36.0,37,False,False,False,False,44,81.75833129882812,True,0.00025973981246352196
ethereum:0x81497954eaaa145d944c5f1207c69da6db599e74,F00984,benign_cleared,0,9641,441.0,442,False,False,False,False,106,810.6630859375,True,0.014006167650222778
ethereum:0x4ccfc0100f7b0fea4260498e5164612c66b132a7,F01033,benign_cleared,0,2057,35.0,36,False,False,False,False,43,77.20453643798828,True,0.0005974503583274782
ethereum:0x914cdeb572570d1fe0c4018e1ce9ce859dd06a74,F01034,benign_cleared,0,1679,83.0,84,False,False,False,False,82,176.29696655273438,True,6.429108907468617e-05
ethereum:0xd533a949740bb3306d119cc777fa900ba034cd52,F01035,benign_cleared,0,4369,595.0,596,False,False,False,False,194,1044.9910888671875,True,0.04008197411894798
ethereum:0x20c000150ded5baee71fde8db67d3b7f95715833,F01036,benign_cleared,0,113,107.0,108,False,False,False,False,93,196.53334045410156,True,0.0021471534855663776
ethereum:0x4cd241e8d1510e30b2076397afc7508ae59c66c9,F00707,benign_cleared,0,3586,16.0,17,True,False,False,False,26,38.66666793823242,True,0.00018758588703349233
ethereum:0x3c91dcb807e3d2bc5667b7ae26d31ea94ee53deb,F01037,benign_cleared,0,342,54.0,55,False,False,False,False,61,118.17839050292969,True,0.00017655329429544508
ethereum:0xbba8023ef8beb4439ffcf97765e01a84ac5abd5f,F00018,benign_cleared,0,4811,205.0,206,False,False,False,False,94,417.4432373046875,True,8.971671195467934e-05
ethereum:0xc5113ddaa8eb87e5872b5b1e7a78ffde60d7e2f3,F01038,benign_cleared,0,1871,228.0,229,False,False,False,False,104,407.11407470703125,True,0.0004297597333788872
ethereum:0x27aa463886a8d6315da6f7c8b7f7cda751a51bd1,F01039,benign_cleared,0,1816,,1816,False,True,True,False,387,3341.841796875,True,0.0007470964919775724
ethereum:0xace41ac58d5622ee2b1d57d68dec5ba949277cae,F01040,benign_cleared,0,1129,140.0,141,False,False,False,False,92,242.33847045898438,True,0.002403117250651121
ethereum:0xe7c29adb5a0202f3280387e0383ade80aed48ab4,F01041,benign_cleared,0,3784,,3784,False,True,True,False,489,7138.09228515625,True,6.545183714479208e-05
