sample_id,family_id,fold,true_label,model,condition,mutation_seed,raw_score,threshold,predicted_label
ethereum:0x0000ee48d8540fe16c7e421fd6e61bdecb2748d7,F00013,4,1,AuthGuard-aug,F200,test:F200:2.0,0.8267788290977478,0.2329825609922409,1
ethereum:0x0000ce484ce6afbf650eb6b009dae2655aa39fc4,F00013,4,1,AuthGuard-aug,F200,test:F200:2.0,0.8012326955795288,0.2329825609922409,1
ethereum:0xbd1cf204b8f8510f92c8d4c739573caade890210,F00006,4,1,AuthGuard-aug,F200,test:F200:2.0,0.0673866868019104,0.2329825609922409,0
ethereum:0x42d2fbbc453ec84e85d0fe4058e6a1a38ca32adb,F00007,4,1,AuthGuard-aug,F200,test:F200:2.0,0.06430070102214813,0.2329825609922409,0
ethereum:0x8799a9fa7da4fb3745342e15c6b12f6ff63c2b0a,F00006,4,1,AuthGuard-aug,F200,test:F200:2.0,0.16094715893268585,0.2329825609922409,0
ethereum:0x716af990aa5b57cf9f868c9f1e9de545c57db350,F00006,4,1,AuthGuard-aug,F200,test:F200:2.0,0.08487898111343384,0.2329825609922409,0
ethereum:0xe4ed9d391b7a8d3ef0110699c814de4402665832,F00173,4,1,AuthGuard-aug,F200,test:F200:2.0,0.8145644068717957,0.2329825609922409,1
ethereum:0x89383882fc2d0cd4d7952a3267a3b6dae967e704,F00023,4,1,AuthGuard-aug,F200,test:F200:2.0,0.1443590372800827,0.2329825609922409,0
ethereum:0x82afce297189b8eabc0786f5d9c21c762bcb8216,F00007,4,1,AuthGuard-aug,F200,test:F200:2.0,0.01649918220937252,0.2329825609922409,0
ethereum:0x71d3410b017de35ad643f67a4f7bc5d02af4dc71,F00121,4,1,AuthGuard-aug,F200,test:F200:2.0,0.790564775466919,0.2329825609922409,1
ethereum:0x8c16769db3c897bf2c61c1af7b4b89e678096a54,F00002,4,1,AuthGuard-aug,F200,test:F200:2.0,0.4171925485134125,0.2329825609922409,1
ethereum:0xef7b31f45b19ffef6f1ff5ae684b78b1a86c1c0c,F00002,4,1,AuthGuard-aug,F200,test:F200:2.0,0.9247869253158569,0.2329825609922409,1
ethereum:0x349c41a8e164a243203605dbd07889d201174d77,F00023,4,1,AuthGuard-aug,F200,test:F200:2.0,0.10849215090274811,0.2329825609922409,0
ethereum:0x5c0935ac050e939565c3e42a6882074ebb3eabda,F00023,4,1,AuthGuard-aug,F200,test:F200:2.0,0.16239510476589203,0.2329825609922409,0
bnb:0x71f3be23621ae9fc0c883776d9f78187a7640c8b,F00157,4,1,AuthGuard-aug,F200,test:F200:2.0,0.2526107132434845,0.2329825609922409,1
bnb:0x4cc5066716d7047b1b816f24f27fb5e275627a1f,F00007,4,1,AuthGuard-aug,F200,test:F200:2.0,0.022250456735491753,0.2329825609922409,0
bnb:0xd53f5c32eea3e3a141f777e995ee22a0692cb077,F00002,4,1,AuthGuard-aug,F200,test:F200:2.0,0.5054018497467041,0.2329825609922409,1
bnb:0xddb2dbdeb44275246515fcdf960e10bd2781f1b5,F00120,4,1,AuthGuard-aug,F200,test:F200:2.0,0.04232081398367882,0.2329825609922409,0
bnb:0xc0698378def6c7e05703bf6c803d5f63ba73c2db,F00179,4,1,AuthGuard-aug,F200,test:F200:2.0,0.8044489026069641,0.2329825609922409,1
bnb:0x6f6a83ab804a05007d11a831261be3d7fe2b2f09,F00007,4,1,AuthGuard-aug,F200,test:F200:2.0,0.03159573674201965,0.2329825609922409,0
bnb:0x5344e94a2673692959180f5418af73bfe7efae5d,F00006,4,1,AuthGuard-aug,F200,test:F200:2.0,0.4215351343154907,0.2329825609922409,1
bnb:0x1107396baebd1da108fdb2691d08a3b3f831b4d6,F00023,4,1,AuthGuard-aug,F200,test:F200:2.0,0.36880382895469666,0.2329825609922409,1
bnb:0x633288b20f63d9f6f71037d6cd4a5090436134f2,F00023,4,1,AuthGuard-aug,F200,test:F200:2.0,0.5895020961761475,0.2329825609922409,1
bnb:0x8679ef70e32f9a0e2141e9818654ed2a9db571e9,F00039,4,1,AuthGuard-aug,F200,test:F200:2.0,0.8599977493286133,0.2329825609922409,1
bnb:0x4f9526d54fff10a39cc45b8cff90e30dfab9d921,F00188,4,1,AuthGuard-aug,F200,test:F200:2.0,0.2545750141143799,0.2329825609922409,1
bnb:0x3e15869fd36666a71a2c882baccc2285ff4811cc,F00189,4,1,AuthGuard-aug,F200,test:F200:2.0,0.7830774188041687,0.2329825609922409,1
bnb:0x15c432e31d073c85f51b31016ff70f0874a5bab3,F00023,4,1,AuthGuard-aug,F200,test:F200:2.0,0.47396039962768555,0.2329825609922409,1
bnb:0x5d595731fbdba356ae71b65f6f014749a4eb969a,F00023,4,1,AuthGuard-aug,F200,test:F200:2.0,0.652798056602478,0.2329825609922409,1
bnb:0x6ca82f0fbf6f803c3fc3863ecb64b53ac9e180b5,F00191,4,1,AuthGuard-aug,F200,test:F200:2.0,0.9672338962554932,0.2329825609922409,1
bnb:0x04e04545763e803842607adb6c83560cc9fec4dd,F00157,4,1,AuthGuard-aug,F200,test:F200:2.0,0.709743082523346,0.2329825609922409,1
bnb:0xd6a407ba93704fd10e60ffad2e38389535259327,F00007,4,1,AuthGuard-aug,F200,test:F200:2.0,0.016238193958997726,0.2329825609922409,0
bnb:0x5daf6257643a872d2f6c0d49434d25f3d4671ad4,F00189,4,1,AuthGuard-aug,F200,test:F200:2.0,0.2672615647315979,0.2329825609922409,1
bnb:0xd38732a071239cbecbdc7eba2b5008e6a3ea4127,F00189,4,1,AuthGuard-aug,F200,test:F200:2.0,0.5348684191703796,0.2329825609922409,1
bnb:0x06100887d8c541524c6697c3506885372f970f19,F00029,4,1,AuthGuard-aug,F200,test:F200:2.0,0.7050753235816956,0.2329825609922409,1
bnb:0x29ada5cb7589c186494f7eb717c26e10a54d5257,F00002,4,1,AuthGuard-aug,F200,test:F200:2.0,0.3676842749118805,0.2329825609922409,1
bnb:0x6c0ce05b0fee958c2f471ca1721964170a1c5a96,F00100,4,1,AuthGuard-aug,F200,test:F200:2.0,0.07325578480958939,0.2329825609922409,0
bnb:0x02460b655f84e7627da0793e0bfbb352685a7177,F00029,4,1,AuthGuard-aug,F200,test:F200:2.0,0.67125004529953,0.2329825609922409,1
bnb:0x03a8d2383c83660b426adac7c078df2ce341812c,F00006,4,1,AuthGuard-aug,F200,test:F200:2.0,0.05716799944639206,0.2329825609922409,0
bnb:0xc0403282ba280a6670f469c136aaad86b780e098,F00006,4,1,AuthGuard-aug,F200,test:F200:2.0,0.08830946683883667,0.2329825609922409,0
bnb:0x06700e925d9c06b906fba94cb0c6b4c6fbafd5e8,F00006,4,1,AuthGuard-aug,F200,test:F200:2.0,0.27477437257766724,0.2329825609922409,1
bnb:0x02481dc7b012fa24de427cc9f365037781af72ac,F00196,4,1,AuthGuard-aug,F200,test:F200:2.0,0.7759425044059753,0.2329825609922409,1
bnb:0xe7fddab0b8be9a67a12f9a147a6bbce2e9a47cd2,F00189,4,1,AuthGuard-aug,F200,test:F200:2.0,0.46690788865089417,0.2329825609922409,1
bnb:0x14d73d9718e6395261d2971416118ff71186e94f,F00120,4,1,AuthGuard-aug,F200,test:F200:2.0,0.34804806113243103,0.2329825609922409,1
bnb:0xf982fb9f675b18eaf4b13bcf07250ce537516a57,F00121,4,1,AuthGuard-aug,F200,test:F200:2.0,0.0672493726015091,0.2329825609922409,0
bnb:0x4097b37251d43616b6aca60ff718386fc68f8f1b,F00189,4,1,AuthGuard-aug,F200,test:F200:2.0,0.7117330431938171,0.2329825609922409,1
bnb:0xb7f7d6714134a313799988b4f160f05d3caf0487,F00202,4,1,AuthGuard-aug,F200,test:F200:2.0,0.26561006903648376,0.2329825609922409,1
bnb:0x92fedc9677f7f580e78d5a54bdf7f1d8e60787af,F00006,4,1,AuthGuard-aug,F200,test:F200:2.0,0.16701124608516693,0.2329825609922409,0
bnb:0xb43df2461af71eacad3aeb092b7487758ad4587b,F00023,4,1,AuthGuard-aug,F200,test:F200:2.0,0.2619873583316803,0.2329825609922409,1
bnb:0x0000013e81b16d6f369a3376cb38381c06606ed8,F00013,4,1,AuthGuard-aug,F200,test:F200:2.0,0.8617521524429321,0.2329825609922409,1
bnb:0x863cf72e70c2e6ae47078ea8b4e135a4d350572f,F00023,4,1,AuthGuard-aug,F200,test:F200:2.0,0.5310802459716797,0.2329825609922409,1
bnb:0xcda1d9346080f6bafef0225d3c364df544cad1d1,F00032,4,1,AuthGuard-aug,F200,test:F200:2.0,0.1340063363313675,0.2329825609922409,0
bnb:0xe6827c2a2167bffbf84fa02d94a4d25668434313,F00023,4,1,AuthGuard-aug,F200,test:F200:2.0,0.905735194683075,0.2329825609922409,1
bnb:0xfd8517f1123f8e48de9234c516e9ef9c54c706c8,F00043,4,1,AuthGuard-aug,F200,test:F200:2.0,0.04866558685898781,0.2329825609922409,0
bnb:0x5fd063ebe57c6e32204b92f00bde129f4665cfc6,F00007,4,1,AuthGuard-aug,F200,test:F200:2.0,0.02061658352613449,0.2329825609922409,0
bnb:0x57bb9b8190048d8edacbcce9d7f1aa4dd057f328,F00189,4,1,AuthGuard-aug,F200,test:F200:2.0,0.3470306694507599,0.2329825609922409,1
bnb:0xc0606a611592ec163835e96eea5c0c4cb101a7d8,F00023,4,1,AuthGuard-aug,F200,test:F200:2.0,0.22322316467761993,0.2329825609922409,0
bnb:0x1c20c0a514635fb66001e189db1f2ea263d6cec0,F00007,4,1,AuthGuard-aug,F200,test:F200:2.0,0.11490994691848755,0.2329825609922409,0
bnb:0x01e491a7c662f871d1540a926ab5c795280e21ef,F00006,4,1,AuthGuard-aug,F200,test:F200:2.0,0.0792897418141365,0.2329825609922409,0
bnb:0xef99fc5bd1de62fd410cba408d822beeb01fe4d3,F00120,4,1,AuthGuard-aug,F200,test:F200:2.0,0.22883614897727966,0.2329825609922409,0
bnb:0x09ad818185b9b9b2f378ce3c22ae30ffe3a93e20,F00006,4,1,AuthGuard-aug,F200,test:F200:2.0,0.18734140694141388,0.2329825609922409,0
bnb:0x5127b7b8bb69efa1f95185df900588b2572dd0d7,F00189,4,1,AuthGuard-aug,F200,test:F200:2.0,0.811292290687561,0.2329825609922409,1
bnb:0x7bbd933c24536c7ae7f85040f658ef0ffe602805,F00209,4,1,AuthGuard-aug,F200,test:F200:2.0,0.3912065923213959,0.2329825609922409,1
bnb:0xc99f40a9c952ce7e29e2f8b6c7461cdb60c1b54a,F00023,4,1,AuthGuard-aug,F200,test:F200:2.0,0.3490169644355774,0.2329825609922409,1
bnb:0xa727b99c22db32da326fd2ed00bd98c5533f0784,F00023,4,1,AuthGuard-aug,F200,test:F200:2.0,0.7699889540672302,0.2329825609922409,1
bnb:0xf80de35450e4261b30de7437645a1581380dfef5,F00100,4,1,AuthGuard-aug,F200,test:F200:2.0,0.08852391690015793,0.2329825609922409,0
bnb:0x77896bc724e7a7c5fc6f5a887e324bfdbe39386c,F00189,4,1,AuthGuard-aug,F200,test:F200:2.0,0.7997393012046814,0.2329825609922409,1
bnb:0x0000ee48d8540fe16c7e421fd6e61bdecb2748d7,F00013,4,1,AuthGuard-aug,F200,test:F200:2.0,0.7899872660636902,0.2329825609922409,1
bnb:0xef7b31f45b19ffef6f1ff5ae684b78b1a86c1c0c,F00002,4,1,AuthGuard-aug,F200,test:F200:2.0,0.8491600155830383,0.2329825609922409,1
bnb:0x500e069c7f399fb6ef8608bded619b97a0d4fbe9,F00189,4,1,AuthGuard-aug,F200,test:F200:2.0,0.28658851981163025,0.2329825609922409,1
bnb:0xcc13036b62790048f20d4bf95b28a028916853f5,F00188,4,1,AuthGuard-aug,F200,test:F200:2.0,0.5909891128540039,0.2329825609922409,1
polygon:0x3e45da015a43090bb75f52470c19e1e3909bdc19,F00043,4,1,AuthGuard-aug,F200,test:F200:2.0,0.005938354879617691,0.2329825609922409,0
polygon:0x97f6c7f4110afe7dd51d987ee1fa03f01c933834,F00214,4,1,AuthGuard-aug,F200,test:F200:2.0,0.7800993323326111,0.2329825609922409,1
optimism:0x5af42746a8af42d8a4708df238c53f1f71abf0e0,F00662,4,0,AuthGuard-aug,F200,test:F200:2.0,0.010139357298612595,0.2329825609922409,0
optimism:0x80022f626d336fe6a454aad472d01a58c9000cc8,F00668,4,0,AuthGuard-aug,F200,test:F200:2.0,0.031110059469938278,0.2329825609922409,0
optimism:0x723164b04980486a3512b24148c3a744e24e1caf,F00007,4,0,AuthGuard-aug,F200,test:F200:2.0,0.19360467791557312,0.2329825609922409,0
optimism:0x964914430aae3e6805675ecf648cefaed9e546a7,F00671,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0002099135163007304,0.2329825609922409,0
optimism:0xd3ee93e481a684dddf7b1d768a62ce39c27dce5c,F00678,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0005569978384301066,0.2329825609922409,0
optimism:0x6b90faf6d634ede2e56c024a9b852a9607a5c7bf,F00682,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0017920952523127198,0.2329825609922409,0
optimism:0x29cc3b7b020cf8d0fab31ee488f0eb438f3b0796,F00690,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0006521588657051325,0.2329825609922409,0
optimism:0x5e7a27618e8850b8a9696a46bd09d2c8a0902ccf,F00690,4,0,AuthGuard-aug,F200,test:F200:2.0,0.00026866517146117985,0.2329825609922409,0
optimism:0xffc39760990e55229fb040a37e58377c578e9732,F00690,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0003140329208690673,0.2329825609922409,0
optimism:0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,F00710,4,0,AuthGuard-aug,F200,test:F200:2.0,0.08060607314109802,0.2329825609922409,0
optimism:0x57b9c2601a527bc5470e61ec1b31dfa8ff29eb08,F00711,4,0,AuthGuard-aug,F200,test:F200:2.0,0.4677892327308655,0.2329825609922409,1
optimism:0x4f70dc53b51eea0febc78f3a2f841ed34bfd0a43,F00690,4,0,AuthGuard-aug,F200,test:F200:2.0,0.00026866517146117985,0.2329825609922409,0
optimism:0x05fdd3a5c485975166cd696e266a410101fb3fca,F00690,4,0,AuthGuard-aug,F200,test:F200:2.0,0.00026866517146117985,0.2329825609922409,0
optimism:0x5649675d7bfe2895a0d808c8c7f2b5294e61c903,F00690,4,0,AuthGuard-aug,F200,test:F200:2.0,0.00026866517146117985,0.2329825609922409,0
optimism:0x25902d45591381a156f6aa1425dd12494e325864,F00690,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0006521588657051325,0.2329825609922409,0
gnosis:0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,F00710,4,0,AuthGuard-aug,F200,test:F200:2.0,0.08060607314109802,0.2329825609922409,0
gnosis:0x5f276a08efd2e8116888496e9288282ed9a68e1c,F00726,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0009467171039432287,0.2329825609922409,0
gnosis:0x57b9c2601a527bc5470e61ec1b31dfa8ff29eb08,F00711,4,0,AuthGuard-aug,F200,test:F200:2.0,0.367092102766037,0.2329825609922409,1
gnosis:0xa4746af5c70bd6bc40911edcc29f43bd5e39b89a,F00733,4,0,AuthGuard-aug,F200,test:F200:2.0,0.001245756633579731,0.2329825609922409,0
arbitrum:0xcf0004ddc047e22a2bb14c93368638dd43512d94,F00735,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0031822477467358112,0.2329825609922409,0
arbitrum:0xfe3db3cc52ac078a5f458b0d7cf81c941e8d4aaa,F00738,4,0,AuthGuard-aug,F200,test:F200:2.0,0.002241837326437235,0.2329825609922409,0
arbitrum:0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,F00710,4,0,AuthGuard-aug,F200,test:F200:2.0,0.08060607314109802,0.2329825609922409,0
arbitrum:0x97f6c7f4110afe7dd51d987ee1fa03f01c933834,F00053,4,0,AuthGuard-aug,F200,test:F200:2.0,0.8365443348884583,0.2329825609922409,1
arbitrum:0x4add474e0537eef9698ca2e78e6fabd18547b8c5,F00746,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0009475229308009148,0.2329825609922409,0
arbitrum:0x307a45a0c5d60cd01db5a5b71c29ccff1bb733c0,F00747,4,0,AuthGuard-aug,F200,test:F200:2.0,0.017217174172401428,0.2329825609922409,0
arbitrum:0x5af42746a8af42d8a4708df238c53f1f71abf0e0,F00662,4,0,AuthGuard-aug,F200,test:F200:2.0,0.010139357298612595,0.2329825609922409,0
arbitrum:0xee59f19c720c9de5535e923a1c2c95068580c62e,F00735,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0025411508977413177,0.2329825609922409,0
arbitrum:0x176eadfa18845edcb85f46d2611801d95229e078,F00029,4,0,AuthGuard-aug,F200,test:F200:2.0,0.7872106432914734,0.2329825609922409,1
arbitrum:0xa8fe8a01b105d39a05561e42230d541a4fbbce72,F00754,4,0,AuthGuard-aug,F200,test:F200:2.0,0.018471863120794296,0.2329825609922409,0
arbitrum:0x1c44598a6388282a0ad9484e2c692f4011a01d07,F00756,4,0,AuthGuard-aug,F200,test:F200:2.0,0.011621036566793919,0.2329825609922409,0
arbitrum:0x8fa204b39fb8e95ddfb8e006f52e3e401234f859,F00746,4,0,AuthGuard-aug,F200,test:F200:2.0,0.002803362440317869,0.2329825609922409,0
arbitrum:0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,F00761,4,0,AuthGuard-aug,F200,test:F200:2.0,0.03241049125790596,0.2329825609922409,0
arbitrum:0x93d34557d8ca729db7dd3330991d2389f5a07903,F00762,4,0,AuthGuard-aug,F200,test:F200:2.0,0.008833613246679306,0.2329825609922409,0
arbitrum:0xe51a09443c098c57f00c2904e34dfe624dfc2c4b,F00769,4,0,AuthGuard-aug,F200,test:F200:2.0,0.19665281474590302,0.2329825609922409,0
base:0x5af42746a8af42d8a4708df238c53f1f71abf0e0,F00662,4,0,AuthGuard-aug,F200,test:F200:2.0,0.010139357298612595,0.2329825609922409,0
base:0x8b7121d558f343ba6fa1e18d6ef99a6dd44f3a19,F00775,4,0,AuthGuard-aug,F200,test:F200:2.0,0.012515839189291,0.2329825609922409,0
base:0xa4746af5c70bd6bc40911edcc29f43bd5e39b89a,F00733,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0018057723063975573,0.2329825609922409,0
base:0x36ba6cceac029a724b9e299c0b245aa61a34f944,F00776,4,0,AuthGuard-aug,F200,test:F200:2.0,0.012808756902813911,0.2329825609922409,0
base:0x3bd13a5f29aa85687f4baa15b827976340998929,F00668,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0037613126914948225,0.2329825609922409,0
base:0xe1dac7982e3fae6fa2d8fceb6c9dce04d6de6309,F00780,4,0,AuthGuard-aug,F200,test:F200:2.0,0.05180269107222557,0.2329825609922409,0
base:0xbd253ba998f49adcb4a63ceefd0c46f59e3f5b73,F00783,4,0,AuthGuard-aug,F200,test:F200:2.0,0.8046600222587585,0.2329825609922409,1
base:0x9acc8a7f75c609b7ddc7c6c2b376a044c16f6dee,F00785,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0033208050299435854,0.2329825609922409,0
base:0x7bec288b2a2de4dfd5ab08ba842324c23cbc1639,F00786,4,0,AuthGuard-aug,F200,test:F200:2.0,0.015134301967918873,0.2329825609922409,0
base:0x71ebb96258f1afa5acee5502944742bd7bf16bb0,F00733,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0012936488492414355,0.2329825609922409,0
base:0x40acbd58810de60e296c6e2e2adcbea231c47b15,F00794,4,0,AuthGuard-aug,F200,test:F200:2.0,0.00311760394833982,0.2329825609922409,0
base:0xcdc9ddd0f713125dc6426a0048f8dad754e53ba7,F00776,4,0,AuthGuard-aug,F200,test:F200:2.0,0.023707132786512375,0.2329825609922409,0
base:0x4f91fdfa719270c057c0dced83afe388071fd25a,F00807,4,0,AuthGuard-aug,F200,test:F200:2.0,0.011511496268212795,0.2329825609922409,0
base:0x3531b08ac3f030b69c49aa577765188f5ba0e662,F00808,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0047524902038276196,0.2329825609922409,0
base:0x0c338ca25585035142a9a0a1eeeba267256f281f,F00671,4,0,AuthGuard-aug,F200,test:F200:2.0,0.00014480161189567298,0.2329825609922409,0
base:0xd968196fa6977c4e58f2af5ac01c655ea8332d22,F00814,4,0,AuthGuard-aug,F200,test:F200:2.0,0.015136250294744968,0.2329825609922409,0
base:0xd482d8442e6b5cb8462b55dfe77fa84d643c186e,F00821,4,0,AuthGuard-aug,F200,test:F200:2.0,0.08495384454727173,0.2329825609922409,0
base:0x88eb323288531a60950557813d22ff15368caa68,F00808,4,0,AuthGuard-aug,F200,test:F200:2.0,0.002578071551397443,0.2329825609922409,0
base:0xcb09870b7908348b3bc6ac10bbe61be7cd8c9ee1,F00783,4,0,AuthGuard-aug,F200,test:F200:2.0,0.3275168538093567,0.2329825609922409,1
base:0xcae4411919ecccdf012ca3cc512f48e3156ba4cd,F00783,4,0,AuthGuard-aug,F200,test:F200:2.0,0.5495836138725281,0.2329825609922409,1
base:0xfec670faa234d55dd09efb9aae99ff1e2a4e4a0a,F00829,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0020922806579619646,0.2329825609922409,0
base:0xb79c0685bd2f2bc546cc43ae0f27433064917585,F00833,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0373356007039547,0.2329825609922409,0
base:0x4428a93b478fa76a5bd9c7641f54ec6373855433,F00834,4,0,AuthGuard-aug,F200,test:F200:2.0,0.004278712440282106,0.2329825609922409,0
base:0xcc25ba277798729faecc8b065ce7ef8259ef11cd,F00776,4,0,AuthGuard-aug,F200,test:F200:2.0,0.00406309450045228,0.2329825609922409,0
base:0xe2fa4df0634c5836edf602b0c48ed7be4c5c1710,F00776,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0007985149277374148,0.2329825609922409,0
base:0xc7c5b754413a50cb5d8d09fbc11e8092bf98e246,F00833,4,0,AuthGuard-aug,F200,test:F200:2.0,0.5092877745628357,0.2329825609922409,1
base:0x24a543ee8d7869baa494575d0c9112e207ce2f13,F00785,4,0,AuthGuard-aug,F200,test:F200:2.0,0.012820477597415447,0.2329825609922409,0
base:0x82d67cb7a1e45331638d6d6ca14336d8fa88cd17,F00783,4,0,AuthGuard-aug,F200,test:F200:2.0,0.2793136239051819,0.2329825609922409,1
base:0xf9e44d3b5fc21cdc15d34b12dda0d931a0466d9b,F00847,4,0,AuthGuard-aug,F200,test:F200:2.0,0.10701389610767365,0.2329825609922409,0
base:0x4e58d9010a5fe915d4c08785f736390f29814f08,F00783,4,0,AuthGuard-aug,F200,test:F200:2.0,0.004777942784130573,0.2329825609922409,0
base:0x25d6cf297ae5b2225a5faf61bcbce6d37e74d85f,F00852,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0574374794960022,0.2329825609922409,0
base:0x80022f626d336fe6a454aad472d01a58c9000cc8,F00668,4,0,AuthGuard-aug,F200,test:F200:2.0,0.09087228775024414,0.2329825609922409,0
base:0x1691f3f170d0652a4c208882d01b638cd14739c8,F00854,4,0,AuthGuard-aug,F200,test:F200:2.0,0.08219487965106964,0.2329825609922409,0
base:0xe61870a21fde3f4ef5676eea69feef75a58505d3,F00834,4,0,AuthGuard-aug,F200,test:F200:2.0,0.003930193837732077,0.2329825609922409,0
base:0xe3ff42b4ec4179018950ba4443e34060bf114654,F00860,4,0,AuthGuard-aug,F200,test:F200:2.0,0.00033855150104500353,0.2329825609922409,0
base:0x904bf260fca02a0a94c47f279d986632c25357b7,F00833,4,0,AuthGuard-aug,F200,test:F200:2.0,0.08181256800889969,0.2329825609922409,0
base:0xfbf5d687c3e5bb35368c062a0aa96126d2015b2b,F00746,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0011344829108566046,0.2329825609922409,0
base:0x4953571c306eda68adb586bdad1135e93d8ba9a7,F00862,4,0,AuthGuard-aug,F200,test:F200:2.0,0.17728954553604126,0.2329825609922409,0
base:0x338e16525a897691e863e7914233c7245a6436e8,F00746,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0019572386518120766,0.2329825609922409,0
base:0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,F00761,4,0,AuthGuard-aug,F200,test:F200:2.0,0.08240154385566711,0.2329825609922409,0
base:0x61e92157bab2c17007903f6fd43e2e5f17a4df39,F00871,4,0,AuthGuard-aug,F200,test:F200:2.0,0.022382359951734543,0.2329825609922409,0
base:0x6b07402a3192f0b65c0327def3dd699534b0acf8,F00668,4,0,AuthGuard-aug,F200,test:F200:2.0,0.019308943301439285,0.2329825609922409,0
base:0xa3131c02b4ddb5f18e0c6b63c6df1dc2efb045c5,F00776,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0013549247523769736,0.2329825609922409,0
base:0x8b1aa58ec767ac26bcf78bffbf6fb1e7b4d0ad91,F00746,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0018294199835509062,0.2329825609922409,0
base:0xd28b44af6cb560d3ed42042dab16d70df05ef336,F00878,4,0,AuthGuard-aug,F200,test:F200:2.0,0.005999858025461435,0.2329825609922409,0
base:0x781a08d4473dbbfe0ff8fe06054cbc80eaf0efd5,F00783,4,0,AuthGuard-aug,F200,test:F200:2.0,0.41727185249328613,0.2329825609922409,1
base:0xb789ceb31e891d6d4a502cba01c81d47dd0f536e,F00884,4,0,AuthGuard-aug,F200,test:F200:2.0,0.061480406671762466,0.2329825609922409,0
base:0xb324933d74791b70525cfdb526c76d7ba8074744,F00887,4,0,AuthGuard-aug,F200,test:F200:2.0,0.022286731749773026,0.2329825609922409,0
base:0x2db6be1161303d6c71dbe5c0cac9e6169bf8e03a,F00746,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0010435678996145725,0.2329825609922409,0
base:0x0abe4c00f3e6526e326a95c8c14a2866822c1691,F00746,4,0,AuthGuard-aug,F200,test:F200:2.0,0.001182246021926403,0.2329825609922409,0
base:0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,F00710,4,0,AuthGuard-aug,F200,test:F200:2.0,0.08060607314109802,0.2329825609922409,0
base:0x058f2842083d6b5defb61a5cfcf193c93560fec6,F00895,4,0,AuthGuard-aug,F200,test:F200:2.0,0.012806876562535763,0.2329825609922409,0
base:0x07926b8fbfddf09cd66a7fcdc2b224b8482e6690,F00775,4,0,AuthGuard-aug,F200,test:F200:2.0,0.005822589620947838,0.2329825609922409,0
base:0x83b0c0586e650818415cd81e679df084759eb71f,F00775,4,0,AuthGuard-aug,F200,test:F200:2.0,0.00835602730512619,0.2329825609922409,0
base:0x880ee977a2e0a4cfc9332631def6d93ccf90941a,F00900,4,0,AuthGuard-aug,F200,test:F200:2.0,0.023241030052304268,0.2329825609922409,0
base:0x987ebc7e0603d28ccac96d14ef5d71761aa2585e,F00852,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0472421869635582,0.2329825609922409,0
base:0x54b20dbe278a201289d808448b798106dc6febdd,F00821,4,0,AuthGuard-aug,F200,test:F200:2.0,0.4066285789012909,0.2329825609922409,1
base:0x3924e27e0d3783ec8c5bf7f150bc0826c49f85d5,F00043,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0035307537764310837,0.2329825609922409,0
base:0x57b9c2601a527bc5470e61ec1b31dfa8ff29eb08,F00711,4,0,AuthGuard-aug,F200,test:F200:2.0,0.34554412961006165,0.2329825609922409,1
base:0x37b822ad2848784a08794efa9833663ddb4f0e03,F00746,4,0,AuthGuard-aug,F200,test:F200:2.0,0.0013867642264813185,0.2329825609922409,0
base:0x2bea6432058127c8334245f1837c0745310d6a24,F00783,4,0,AuthGuard-aug,F200,test:F200:2.0,0.2264234870672226,0.2329825609922409,0
base:0xd84bb919b79f4e8678d32e6a2127986a2f49f553,F00862,4,0,AuthGuard-aug,F200,test:F200:2.0,0.08977404236793518,0.2329825609922409,0
